순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
2263,025890,한국주강,"1,450","-15","-1.0","17,116","24,942,180","1,465","1,470","1,440","16,398,425,550","0.00","11,309,259",,,
2264,267060,명진홀딩스,"2,000","25","1.3","1","2,000","2,000","2,000","2,000","16,149,790,000","0.00","8,074,895",,,
2265,032860,글로스퍼랩스,"219","-3","-1.4","1,360,701","302,007,683","222","227","218","16,109,385,960","0.00","73,558,840",,,
2266,232830,시큐센,"10,000","50","0.5","6,274","65,113,900","9,800","10,950","9,800","16,060,760,000","0.00","1,606,076",,,
2267,005030,부산주공,"375","12","3.3","1,190,372","447,693,634","359","387","359","15,899,101,500","0.00","42,397,604",,,
2268,243870,굿센,"10,850","50","0.5","1,181","10,885,910","9,210","11,100","9,210","15,818,768,350","0.00","1,457,951",,,
2269,217880,틸론,"4,745","430","10.0","2","9,490","4,745","4,745","4,745","15,802,358,910","0.00","3,330,318",,,
2270,323940,케이비제18호스팩,"2,010","5","0.2","11,511","23,077,335","2,005","2,010","2,000","15,722,220,000","0.00","7,822,000",,,
2271,113810,디젠스,"481","-3","-0.6","139,102","67,176,407","484","494","476","15,694,092,531","0.00","32,628,051",,,
2272,101680,한국정밀기계,"1,865","0","0.0","153,060","287,091,890","1,875","1,945","1,840","15,673,460,000","0.00","8,404,000",,,
2273,002355,넥센타이어1우B,"2,395","30","1.3","19,061","45,561,415","2,365","2,395","2,365","15,567,500,000","0.00","6,500,000",,,
2274,120780,전우정밀,"5,010","0","0.0","0","0","0","0","0","15,531,000,000","0.00","3,100,000",,,
2275,273060,엔에이치스팩12호,"2,060","-10","-0.5","7,910","16,280,745","2,055","2,080","2,055","15,470,600,000","0.00","7,510,000",,,
2276,224880,SGA임베디드,"2,825","0","0.0","0","0","0","0","0","15,306,316,125","0.00","5,418,165",,,
2277,291230,삼성스팩2호,"2,020","0","0.0","4,158","8,379,145","2,020","2,020","2,015","15,251,000,000","0.00","7,550,000",,,
2278,107640,한중엔시에스,"3,900","220","6.0","31","115,500","3,680","3,900","3,680","14,800,500,000","0.00","3,795,000",,,
2279,109070,컨버즈,"4,100","0","0.0","0","0","0","0","0","14,721,078,700","0.00","3,590,507",,,
2280,103230,에스앤더블류,"2,025","5","0.2","6,519","13,028,315","2,030","2,030","1,975","14,580,000,000","0.00","7,200,000",,,
2281,005257,녹십자홀딩스2우,"16,850","0","0.0","395","6,599,100","16,600","16,850","16,600","14,254,931,500","0.00","845,990",,,
2282,033790,스카이문스테크놀로지,"829","0","0.0","0","0","0","0","0","14,190,075,900","0.00","17,117,100",,,
2283,007575,일양약품우,"31,450","-50","-0.2","131,005","4,397,023,700","32,100","36,250","31,200","13,997,766,000","0.00","445,080",,,
2284,199150,데이터스트림즈,"3,400","295","9.5","25","80,100","3,100","3,400","3,100","13,931,833,200","0.00","4,097,598",,,
2285,233990,질경이,"985","36","3.8","1,753","1,531,510","920","1,090","816","13,756,821,260","0.00","13,966,316",,,
2286,340360,유안타제6호스팩,"2,005","5","0.2","2,382","4,754,010","1,995","2,005","1,995","13,724,225,000","0.00","6,845,000",,,
2287,053060,세동,"639","4","0.6","90,571","57,320,643","635","645","626","13,681,629,000","0.00","21,411,000",,,
2288,052190,이에스에이,"295","0","0.0","0","0","0","0","0","13,511,445,155","0.00","45,801,509",,,
2289,163430,디피코,"3,730","-50","-1.3","5,677","21,347,570","3,945","3,945","3,325","13,468,097,500","0.00","3,610,750",,,
2290,270660,에브리봇,"11,950","1,550","14.9","113","1,345,470","8,870","11,950","8,870","13,424,391,000","0.00","1,123,380",,,
2291,278990,파인이엠텍,"3,635","285","8.5","262","1,008,485","3,850","3,850","3,635","13,174,046,970","0.00","3,624,222",,,
2292,194510,파티게임즈,"536","0","0.0","0","0","0","0","0","13,125,755,600","0.00","24,488,350",,,
2293,339950,엔에이치스팩15호,"2,000","0","0.0","0","0","0","0","0","13,080,000,000","0.00","6,540,000",,,
2294,328380,미래에셋대우스팩3호,"2,015","0","0.0","1,783","3,582,420","2,020","2,020","2,005","13,061,230,000","0.00","6,482,000",,,
2295,35320K,대덕전자1우,"6,230","-20","-0.3","31,633","197,586,360","6,300","6,310","6,170","13,055,083,370","0.00","2,095,519",,,
2296,342550,케이비제20호스팩,"2,000","5","0.2","4,769","9,520,000","1,995","2,000","1,995","13,002,000,000","0.00","6,501,000",,,
2297,327970,케어룸의료산업,"13,000","0","0.0","0","0","0","0","0","13,000,000,000","0.00","1,000,000",,,
2298,028040,미래SCI,"279","0","0.0","0","0","0","0","0","12,549,281,058","0.00","44,979,502",,,
2299,069330,유아이디,"1,055","0","0.0","0","0","0","0","0","12,541,620,560","0.00","11,887,792",,,
2300,271850,다이오진,"3,970","105","2.7","13,460","52,904,340","4,100","4,100","3,800","12,398,310,000","0.00","3,123,000",,,
2301,009835,한화솔루션우,"11,000","150","1.4","29,084","321,695,350","11,250","11,250","10,850","12,361,107,000","0.00","1,123,737",,,
2302,277480,신한제4호스팩,"2,055","0","0.0","0","0","0","0","0","12,350,550,000","0.00","6,010,000",,,
2303,317320,한화에스비아이스팩,"2,830","-35","-1.2","124,734","353,408,215","2,870","2,870","2,815","12,338,800,000","0.00","4,360,000",,,
2304,250030,진코스텍,"5,100","-100","-1.9","76","393,460","5,200","5,200","5,100","12,278,352,000","0.00","2,407,520",,,
2305,004835,덕성우,"8,790","40","0.5","1,168,899","11,126,597,170","9,400","10,150","8,670","12,235,680,000","0.00","1,392,000",,,
2306,336060,유안타제5호스팩,"2,005","0","0.0","112","224,060","2,005","2,005","2,000","11,889,650,000","0.00","5,930,000",,,
2307,215570,크로넥스,"3,700","435","13.3","420","1,365,450","3,250","3,700","3,250","11,793,750,000","0.00","3,187,500",,,
2308,008500,일정실업,"9,750","-50","-0.5","2,986","29,157,860","9,740","9,800","9,720","11,700,000,000","0.00","1,200,000",,,
2309,000885,한화우,"24,000","-200","-0.8","19,477","467,811,550","23,900","24,750","23,700","11,503,056,000","0.00","479,294",,,
2310,340350,SK6호스팩,"2,000","-5","-0.2","0","0","0","0","0","11,420,000,000","0.00","5,710,000",,,
2311,329020,오션스톤,"14,200","-2,450","-14.7","6","85,200","14,200","14,200","14,200","11,360,000,000","0.00","800,000",,,
2312,000075,삼양홀딩스우,"37,100","0","0.0","133","4,902,300","36,300","37,400","36,300","11,280,551,800","0.00","304,058",,,
2313,004255,NPC우,"2,135","-35","-1.6","1,544","3,295,695","2,160","2,165","2,125","11,272,800,000","0.00","5,280,000",,,
2314,145995,삼양사우,"30,450","550","1.8","1,130","34,117,750","29,700","30,650","29,700","11,268,631,500","0.00","370,070",,,
2315,336570,대신밸런스제8호스팩,"2,000","0","0.0","5,477","10,940,635","2,000","2,000","1,995","11,220,000,000","0.00","5,610,000",,,
2316,317030,케이비17호스팩,"2,045","-5","-0.2","6,577","13,522,535","2,050","2,075","2,045","11,167,745,000","0.00","5,461,000",,,
2317,210120,빅텐츠,"5,850","400","7.3","5","29,250","5,850","5,850","5,850","11,085,750,000","0.00","1,895,000",,,
2318,050540,한국코퍼레이션,"282","0","0.0","0","0","0","0","0","10,937,537,226","0.00","38,785,593",,,
2319,058220,아리온,"275","0","0.0","0","0","0","0","0","10,717,917,100","0.00","38,974,244",,,
2320,000725,현대건설우,"107,000","500","0.5","538","57,482,500","106,500","108,500","106,000","10,577,592,000","0.00","98,856",,,
2321,008355,남선알미우,"34,350","100","0.3","12,909","441,945,750","34,700","34,700","33,900","10,576,021,500","0.00","307,890",,,
2322,038160,팍스넷,"862","0","0.0","0","0","0","0","0","10,551,204,112","0.00","12,240,376",,,
2323,217320,썬테크,"10,000","0","0.0","0","0","0","0","0","10,500,000,000","0.00","1,050,000",,,
2324,291210,한국제7호스팩,"2,075","10","0.5","13","27,000","2,080","2,080","2,050","10,499,500,000","0.00","5,060,000",,,
2325,332290,대신밸런스제7호스팩,"2,015","10","0.5","13","26,000","2,020","2,020","1,995","10,488,075,000","0.00","5,205,000",,,
2326,307070,SK4호스팩,"2,030","0","0.0","520","1,053,150","2,035","2,035","2,025","10,474,800,000","0.00","5,160,000",,,
2327,002025,코오롱우,"9,670","60","0.6","2,768","26,623,260","9,610","9,670","9,560","10,408,691,300","0.00","1,076,390",,,
2328,066830,제노텍,"1,835","-10","-0.5","1,607","2,817,625","1,845","1,845","1,740","10,274,232,895","0.00","5,599,037",,,
2329,307750,대신밸런스제6호스팩,"2,035","-5","-0.2","554","1,121,890","2,025","2,040","2,025","10,195,350,000","0.00","5,010,000",,,
2330,001515,SK증권우,"2,600","20","0.8","79,949","210,694,920","2,540","2,725","2,535","10,172,536,400","0.00","3,912,514",,,
2331,012205,계양전기우,"7,260","60","0.8","76,844","575,000,950","7,200","7,400","7,160","10,164,000,000","0.00","1,400,000",,,
2332,333050,신한제6호스팩,"2,010","0","0.0","951","1,904,345","2,000","2,010","2,000","10,070,100,000","0.00","5,010,000",,,
2333,340120,하이제5호스팩,"2,000","-10","-0.5","2,292","4,584,070","1,995","2,010","1,995","10,040,000,000","0.00","5,020,000",,,
2334,192410,감마누,"408","0","0.0","0","0","0","0","0","9,969,806,400","0.00","24,435,800",,,
2335,005725,넥센우,"2,750","80","3.0","43,060","118,412,660","2,675","2,775","2,675","9,901,650,000","0.00","3,600,600",,,
2336,084440,유비온,"3,295","-200","-5.7","1,096","3,458,870","3,200","3,295","2,975","9,875,467,565","0.00","2,997,107",,,
2337,335890,IBKS제11호스팩,"2,055","0","0.0","0","0","0","0","0","9,843,450,000","0.00","4,790,000",,,
2338,279060,이노벡스,"1,600","180","12.7","1","1,600","1,600","1,600","1,600","9,726,667,200","0.00","6,079,167",,,
2339,007815,코리아써우,"3,280","125","4.0","8,472","27,422,080","3,180","3,290","3,130","9,724,183,200","0.00","2,964,690",,,
2340,004105,태양금속우,"2,935","45","1.6","356,962","1,078,185,210","2,900","3,120","2,855","9,685,500,000","0.00","3,300,000",,,
2341,309930,삼성머스트스팩3호,"2,090","0","0.0","0","0","0","0","0","9,593,100,000","0.00","4,590,000",,,
2342,199290,바이오프로테크,"2,930","0","0.0","0","0","0","0","0","9,571,724,000","0.00","3,266,800",,,
2343,307870,상상인이안1호스팩,"2,015","10","0.5","4,123","8,287,335","2,015","2,015","2,005","9,571,250,000","0.00","4,750,000",,,
2344,307160,하나머스트제6호스팩,"2,075","0","0.0","11,983","24,817,845","2,075","2,075","2,060","9,524,250,000","0.00","4,590,000",,,
2345,341160,하나금융15호스팩,"2,020","-5","-0.2","3,207","6,478,105","2,025","2,025","2,010","9,514,200,000","0.00","4,710,000",,,
2346,340440,한화플러스제1호스팩,"2,005","0","0.0","2,507","5,014,415","2,000","2,005","2,000","9,443,550,000","0.00","4,710,000",,,
2347,313750,유안타제4호스팩,"2,020","5","0.2","1","2,020","2,020","2,020","2,020","9,393,000,000","0.00","4,650,000",,,
2348,160600,이큐셀,"310","0","0.0","0","0","0","0","0","9,342,222,930","0.00","30,136,203",,,
2349,226350,아이엠텍,"214","0","0.0","0","0","0","0","0","9,318,361,858","0.00","43,543,747",,,
2350,281410,한국제6호스팩,"2,060","5","0.2","6","12,335","2,055","2,060","2,055","9,290,600,000","0.00","4,510,000",,,
2351,322780,DB금융스팩7호,"2,040","0","0.0","0","0","0","0","0","9,282,000,000","0.00","4,550,000",,,
2352,000225,유유제약1우,"8,060","140","1.8","2,653","21,349,100","7,900","8,100","7,900","9,135,727,900","0.00","1,133,465",,,
2353,299170,IBKS제10호스팩,"2,100","5","0.2","17,511","36,775,600","2,100","2,105","2,100","9,093,000,000","0.00","4,330,000",,,
2354,311060,엘에이티,"3,995","155","4.0","65","224,705","3,265","3,995","3,265","8,994,662,600","0.00","2,251,480",,,
2355,317240,하이제4호스팩,"2,020","-5","-0.2","2","4,045","2,025","2,025","2,020","8,888,000,000","0.00","4,400,000",,,
2356,332710,하나금융14호스팩,"2,005","5","0.2","9,474","18,942,765","2,000","2,005","1,995","8,842,050,000","0.00","4,410,000",,,
2357,333430,미래에셋대우스팩4호,"2,010","0","0.0","4,488","8,982,935","2,005","2,010","2,000","8,823,900,000","0.00","4,390,000",,,
2358,001745,SK네트웍스우,"77,500","100","0.1","506","39,060,800","78,200","78,200","76,400","8,807,720,000","0.00","113,648",,,
2359,287410,유안타제3호스팩,"2,070","0","0.0","110","227,200","2,065","2,070","2,065","8,766,450,000","0.00","4,235,000",,,
2360,261200,하나금융9호스팩,"2,045","25","1.2","37,759","77,600,850","2,040","2,090","2,025","8,711,700,000","0.00","4,260,000",,,
2361,323230,신한제5호스팩,"2,015","0","0.0","9,234","18,557,670","2,010","2,020","2,005","8,684,650,000","0.00","4,310,000",,,
2362,337450,SK5호스팩,"2,015","15","0.8","3,669","7,339,300","2,000","2,015","2,000","8,684,650,000","0.00","4,310,000",,,
2363,330990,케이비제19호스팩,"2,015","5","0.2","3,996","8,031,630","2,010","2,015","2,005","8,666,515,000","0.00","4,301,000",,,
2364,121060,유니포인트,"1,445","0","0.0","0","0","0","0","0","8,643,513,150","0.00","5,981,670",,,
2365,344050,신영스팩6호,"2,005","-10","-0.5","138","276,835","2,010","2,010","2,005","8,631,525,000","0.00","4,305,000",,,
2366,195440,퓨전,"2,075","0","0.0","0","0","0","0","0","8,582,183,400","0.00","4,135,992",,,
2367,285770,라이프사이언스테크놀로지,"2,640","-145","-5.2","1,132","2,760,585","2,800","3,200","2,400","8,429,520,000","0.00","3,193,000",,,
2368,099340,하나니켈1호,"367","23","6.7","23,156,277","8,703,964,764","333","404","331","8,351,525,400","0.00","22,756,200",,,
2369,003535,한화투자증권우,"1,715","25","1.5","34,210","58,045,180","1,690","1,725","1,670","8,232,000,000","0.00","4,800,000",,,
2370,001795,대한제당우,"12,500","250","2.0","837","10,433,750","12,400","12,600","12,300","8,103,450,000","0.00","648,276",,,
2371,331380,유진스팩5호,"2,015","0","0.0","194","389,480","2,005","2,015","2,005","8,080,150,000","0.00","4,010,000",,,
2372,002995,금호산업우,"27,500","100","0.4","1,612","44,243,300","27,450","27,750","27,250","8,037,315,000","0.00","292,266",,,
2373,270020,이십일스토어,"2,580","0","0.0","0","0","0","0","0","8,030,526,060","0.00","3,112,607",,,
2374,083370,동북아12호,"5,030","-10","-0.2","2,008","10,100,440","5,030","5,080","5,030","7,975,869,800","0.00","1,585,660",,,
2375,006345,대원전선우,"3,030","60","2.0","70,427","215,351,920","2,980","3,245","2,975","7,942,236,000","0.00","2,621,200",,,
2376,202960,판도라티비,"653","0","0.0","13","7,959","600","653","600","7,780,875,046","0.00","11,915,582",,,
2377,331520,교보9호스팩,"2,000","0","0.0","0","0","0","0","0","7,760,000,000","0.00","3,880,000",,,
2378,329560,상상인이안제2호스팩,"2,015","0","0.0","238","478,570","2,005","2,015","2,005","7,757,750,000","0.00","3,850,000",,,
2379,004415,서울식품우,"3,465","5","0.1","41,411","142,941,820","3,460","3,515","3,430","7,707,892,500","0.00","2,224,500",,,
2380,307280,교보8호스팩,"2,035","-10","-0.5","2","4,075","2,040","2,040","2,035","7,570,200,000","0.00","3,720,000",,,
2381,162120,루켄테크놀러지스,"4,590","130","2.9","302","1,386,180","4,590","4,590","4,590","7,550,490,330","0.00","1,644,987",,,
2382,276920,IBKS제7호스팩,"2,060","0","0.0","77,041","158,694,460","2,055","2,060","2,055","7,519,000,000","0.00","3,650,000",,,
2383,185190,수프로,"2,020","-50","-2.4","0","0","0","0","0","7,464,809,000","0.00","3,695,450",,,
2384,225850,미애부,"2,215","0","0.0","0","0","0","0","0","7,381,117,595","0.00","3,332,333",,,
2385,311270,키움제5호스팩,"2,040","5","0.2","2,281","4,652,760","2,035","2,045","2,035","7,344,000,000","0.00","3,600,000",,,
2386,148780,비플라이소프트,"1,540","-240","-13.5","120","185,820","1,550","1,550","1,540","7,308,408,800","0.00","4,745,720",,,
2387,033600,럭슬,"179","0","0.0","0","0","0","0","0","7,308,230,437","0.00","40,828,103",,,
2388,270210,에스알바이오텍,"9,020","-10","-0.1","294","2,580,080","8,760","9,020","8,760","7,277,408,160","0.00","806,808",,,
2389,349720,이베스트스팩5호,"1,990","5","0.2","24,794","49,330,985","1,985","1,990","1,985","7,203,800,000","0.00","3,620,000",,,
2390,279410,한화에이스스팩4호,"2,055","5","0.2","95","195,180","2,050","2,060","2,050","7,182,225,000","0.00","3,495,000",,,
2391,323280,신영스팩5호,"2,020","5","0.2","1,089","2,204,800","2,025","2,025","2,020","7,080,100,000","0.00","3,505,000",,,
2392,114570,지스마트글로벌,"620","0","0.0","0","0","0","0","0","7,030,424,280","0.00","11,339,394",,,
2393,004545,깨끗한나라우,"19,200","0","0.0","2,774","52,886,900","19,250","19,300","18,850","7,030,272,000","0.00","366,160",,,
2394,321260,유진스팩4호,"2,010","-10","-0.5","6,467","12,990,270","2,015","2,015","2,005","7,014,900,000","0.00","3,490,000",,,
2395,310840,엔에이치스팩13호,"2,040","-5","-0.2","643","1,311,720","2,040","2,040","2,040","6,976,800,000","0.00","3,420,000",,,
2396,310870,한국제8호스팩,"2,035","0","0.0","2","4,070","2,035","2,035","2,035","6,959,700,000","0.00","3,420,000",,,
2397,000145,하이트진로홀딩스우,"14,750","1,450","10.9","20,358","291,019,300","13,300","14,800","13,300","6,944,447,500","0.00","470,810",,,
2398,00806K,대덕1우,"5,710","-20","-0.4","13,870","79,429,820","5,890","5,890","5,670","6,922,558,470","0.00","1,212,357",,,
2399,320000,하나금융13호스팩,"2,035","0","0.0","55,281","113,145,745","2,050","2,070","2,035","6,921,035,000","0.00","3,401,000",,,
2400,011155,CJ씨푸드1우,"34,200","350","1.0","3,059","104,291,250","34,050","34,450","33,850","6,840,000,000","0.00","200,000",,,
2401,005745,크라운해태홀딩스우,"11,200","200","1.8","3,288","36,535,750","11,000","11,250","10,900","6,728,131,200","0.00","600,726",,,
